count,action_taken,county_name,state_name,race
114,3,Coweta County,Georgia,1
9,1,Crawford County,Georgia,1
19,3,Crawford County,Georgia,1
24,1,Crisp County,Georgia,1
23,3,Crisp County,Georgia,1
2,1,Dade County,Georgia,1
2,3,Dade County,Georgia,1
7,1,Dawson County,Georgia,1
2,3,Dawson County,Georgia,1
3115,1,DeKalb County,Georgia,1
1801,3,DeKalb County,Georgia,1
28,1,Decatur County,Georgia,1
33,3,Decatur County,Georgia,1
18,1,Dodge County,Georgia,1
22,3,Dodge County,Georgia,1
7,1,Dooly County,Georgia,1
14,3,Dooly County,Georgia,1
221,1,Dougherty County,Georgia,1
244,3,Dougherty County,Georgia,1
635,1,Douglas County,Georgia,1
361,3,Douglas County,Georgia,1
33,1,Early County,Georgia,1
28,3,Early County,Georgia,1
1,1,Echols County,Georgia,1
2,3,Echols County,Georgia,1
113,1,Effingham County,Georgia,1
55,3,Effingham County,Georgia,1
9,1,Elbert County,Georgia,1
11,3,Elbert County,Georgia,1
9,1,Emanuel County,Georgia,1
30,3,Emanuel County,Georgia,1
9,1,Evans County,Georgia,1
11,3,Evans County,Georgia,1
15,1,Fannin County,Georgia,1
5,3,Fannin County,Georgia,1
554,1,Fayette County,Georgia,1
232,3,Fayette County,Georgia,1
54,1,Floyd County,Georgia,1
50,3,Floyd County,Georgia,1
1372,1,Forsyth County,Georgia,1
219,3,Forsyth County,Georgia,1
12,1,Franklin County,Georgia,1
9,3,Franklin County,Georgia,1
4261,1,Fulton County,Georgia,1
1916,3,Fulton County,Georgia,1
2,1,Gilmer County,Georgia,1
4,3,Gilmer County,Georgia,1
125,1,Glynn County,Georgia,1
86,3,Glynn County,Georgia,1
25,1,Gordon County,Georgia,1
20,3,Gordon County,Georgia,1
28,1,Grady County,Georgia,1
30,3,Grady County,Georgia,1
25,1,Greene County,Georgia,1
16,3,Greene County,Georgia,1
4764,1,Gwinnett County,Georgia,1
1798,3,Gwinnett County,Georgia,1
16,1,Habersham County,Georgia,1
22,3,Habersham County,Georgia,1
186,1,Hall County,Georgia,1
75,3,Hall County,Georgia,1
6,1,Hancock County,Georgia,1
22,3,Hancock County,Georgia,1
5,1,Haralson County,Georgia,1
16,3,Haralson County,Georgia,1
99,1,Harris County,Georgia,1
43,3,Harris County,Georgia,1
20,1,Hart County,Georgia,1
23,3,Hart County,Georgia,1
5,1,Heard County,Georgia,1
6,3,Heard County,Georgia,1
1568,1,Henry County,Georgia,1
666,3,Henry County,Georgia,1
588,1,Houston County,Georgia,1
229,3,Houston County,Georgia,1
2,1,Irwin County,Georgia,1
12,3,Irwin County,Georgia,1
79,1,Jackson County,Georgia,1
34,3,Jackson County,Georgia,1
14,1,Jasper County,Georgia,1
19,3,Jasper County,Georgia,1
4,1,Jeff Davis County,Georgia,1
11,3,Jeff Davis County,Georgia,1
19,1,Jefferson County,Georgia,1
25,3,Jefferson County,Georgia,1
5,1,Jenkins County,Georgia,1
10,3,Jenkins County,Georgia,1
5,1,Johnson County,Georgia,1
5,3,Johnson County,Georgia,1
51,1,Jones County,Georgia,1
38,3,Jones County,Georgia,1
12,1,Lamar County,Georgia,1
25,3,Lamar County,Georgia,1
10,1,Lanier County,Georgia,1
9,3,Lanier County,Georgia,1
65,1,Laurens County,Georgia,1
74,3,Laurens County,Georgia,1
84,1,Lee County,Georgia,1
52,3,Lee County,Georgia,1
366,1,Liberty County,Georgia,1
176,3,Liberty County,Georgia,1
20,1,Lincoln County,Georgia,1
12,3,Lincoln County,Georgia,1
82,1,Long County,Georgia,1
29,3,Long County,Georgia,1
249,1,Lowndes County,Georgia,1
151,3,Lowndes County,Georgia,1
9,1,Lumpkin County,Georgia,1
3,3,Lumpkin County,Georgia,1
7,1,Macon County,Georgia,1
24,3,Macon County,Georgia,1
12,1,Madison County,Georgia,1
9,3,Madison County,Georgia,1
9,1,Marion County,Georgia,1
13,3,Marion County,Georgia,1
23,1,McDuffie County,Georgia,1
36,3,McDuffie County,Georgia,1
20,1,McIntosh County,Georgia,1
24,3,McIntosh County,Georgia,1
34,1,Meriwether County,Georgia,1
32,3,Meriwether County,Georgia,1
14,1,Miller County,Georgia,1
13,3,Miller County,Georgia,1
19,1,Mitchell County,Georgia,1
32,3,Mitchell County,Georgia,1
35,1,Monroe County,Georgia,1
40,3,Monroe County,Georgia,1
6,1,Montgomery County,Georgia,1
19,3,Montgomery County,Georgia,1
18,1,Morgan County,Georgia,1
19,3,Morgan County,Georgia,1
5,1,Murray County,Georgia,1
12,3,Murray County,Georgia,1
715,1,Muscogee County,Georgia,1
399,3,Muscogee County,Georgia,1
445,1,Newton County,Georgia,1
260,3,Newton County,Georgia,1
61,1,Oconee County,Georgia,1
14,3,Oconee County,Georgia,1
12,1,Oglethorpe County,Georgia,1
11,3,Oglethorpe County,Georgia,1
463,1,Paulding County,Georgia,1
231,3,Paulding County,Georgia,1
87,1,Peach County,Georgia,1
58,3,Peach County,Georgia,1
5,1,Pickens County,Georgia,1
3,3,Pickens County,Georgia,1
11,1,Pierce County,Georgia,1
7,3,Pierce County,Georgia,1
9,1,Pike County,Georgia,1
9,3,Pike County,Georgia,1
10,1,Polk County,Georgia,1
15,3,Polk County,Georgia,1
10,1,Pulaski County,Georgia,1
15,3,Pulaski County,Georgia,1
13,1,Putnam County,Georgia,1
17,3,Putnam County,Georgia,1
2,1,Quitman County,Georgia,1
8,3,Quitman County,Georgia,1
1,3,Rabun County,Georgia,1
10,1,Randolph County,Georgia,1
17,3,Randolph County,Georgia,1
901,1,Richmond County,Georgia,1
531,3,Richmond County,Georgia,1
548,1,Rockdale County,Georgia,1
308,3,Rockdale County,Georgia,1
5,1,Schley County,Georgia,1
12,3,Schley County,Georgia,1
3,1,Screven County,Georgia,1
21,3,Screven County,Georgia,1
7,1,Seminole County,Georgia,1
9,3,Seminole County,Georgia,1
88,1,Spalding County,Georgia,1
49,3,Spalding County,Georgia,1
12,1,Stephens County,Georgia,1
9,3,Stephens County,Georgia,1
5,1,Stewart County,Georgia,1
12,3,Stewart County,Georgia,1
31,1,Sumter County,Georgia,1
45,3,Sumter County,Georgia,1
13,1,Talbot County,Georgia,1
22,3,Talbot County,Georgia,1
2,1,Taliaferro County,Georgia,1
4,3,Taliaferro County,Georgia,1
23,1,Tattnall County,Georgia,1
22,3,Tattnall County,Georgia,1
11,1,Taylor County,Georgia,1
10,3,Taylor County,Georgia,1
4,1,Telfair County,Georgia,1
13,3,Telfair County,Georgia,1
27,1,Terrell County,Georgia,1
18,3,Terrell County,Georgia,1
105,1,Thomas County,Georgia,1
57,3,Thomas County,Georgia,1
45,1,Tift County,Georgia,1
53,3,Tift County,Georgia,1
25,1,Toombs County,Georgia,1
29,3,Toombs County,Georgia,1
3,1,Towns County,Georgia,1
1,3,Towns County,Georgia,1
2,1,Treutlen County,Georgia,1
8,3,Treutlen County,Georgia,1
132,1,Troup County,Georgia,1
100,3,Troup County,Georgia,1
9,1,Turner County,Georgia,1
19,3,Turner County,Georgia,1
7,1,Twiggs County,Georgia,1
19,3,Twiggs County,Georgia,1
1,1,Union County,Georgia,1
2,3,Union County,Georgia,1
26,1,Upson County,Georgia,1
26,3,Upson County,Georgia,1
23,1,Walker County,Georgia,1
11,3,Walker County,Georgia,1
133,1,Walton County,Georgia,1
95,3,Walton County,Georgia,1
46,1,Ware County,Georgia,1
25,3,Ware County,Georgia,1
5,1,Warren County,Georgia,1
3,3,Warren County,Georgia,1
15,1,Washington County,Georgia,1
48,3,Washington County,Georgia,1
28,1,Wayne County,Georgia,1
21,3,Wayne County,Georgia,1
3,1,Webster County,Georgia,1
2,3,Webster County,Georgia,1
4,1,Wheeler County,Georgia,1
9,3,Wheeler County,Georgia,1
11,1,White County,Georgia,1
11,3,White County,Georgia,1
61,1,Whitfield County,Georgia,1
31,3,Whitfield County,Georgia,1
12,1,Wilcox County,Georgia,1
8,3,Wilcox County,Georgia,1
12,1,Wilkes County,Georgia,1
7,3,Wilkes County,Georgia,1
6,1,Wilkinson County,Georgia,1
22,3,Wilkinson County,Georgia,1
17,1,Worth County,Georgia,1
28,3,Worth County,Georgia,1
12,3,,Hawaii,1
661,1,Hawaii County,Hawaii,1
288,3,Hawaii County,Hawaii,1
6492,1,Honolulu County,Hawaii,1
1230,3,Honolulu County,Hawaii,1
244,1,Kauai County,Hawaii,1
106,3,Kauai County,Hawaii,1
585,1,Maui County,Hawaii,1
170,3,Maui County,Hawaii,1
4,3,,Idaho,1
362,1,Ada County,Idaho,1
91,3,Ada County,Idaho,1
1,3,Adams County,Idaho,1
38,1,Bannock County,Idaho,1
15,3,Bannock County,Idaho,1
2,1,Bear Lake County,Idaho,1
3,1,Benewah County,Idaho,1
5,3,Benewah County,Idaho,1
13,1,Bingham County,Idaho,1
15,3,Bingham County,Idaho,1
3,1,Blaine County,Idaho,1
2,3,Blaine County,Idaho,1
1,1,Boise County,Idaho,1
1,3,Boise County,Idaho,1
10,1,Bonner County,Idaho,1
4,3,Bonner County,Idaho,1
34,1,Bonneville County,Idaho,1
13,3,Bonneville County,Idaho,1
1,1,Boundary County,Idaho,1
95,1,Canyon County,Idaho,1
28,3,Canyon County,Idaho,1
1,3,Caribou County,Idaho,1
5,1,Cassia County,Idaho,1
4,3,Cassia County,Idaho,1
26,1,Elmore County,Idaho,1
8,3,Elmore County,Idaho,1
2,1,Franklin County,Idaho,1
2,1,Fremont County,Idaho,1
1,3,Fremont County,Idaho,1
4,1,Gem County,Idaho,1
2,3,Gem County,Idaho,1
1,1,Gooding County,Idaho,1
1,3,Gooding County,Idaho,1
2,1,Idaho County,Idaho,1
5,3,Idaho County,Idaho,1
5,1,Jefferson County,Idaho,1
4,3,Jefferson County,Idaho,1
2,1,Jerome County,Idaho,1
1,3,Jerome County,Idaho,1
67,1,Kootenai County,Idaho,1
19,3,Kootenai County,Idaho,1
7,1,Latah County,Idaho,1
5,3,Latah County,Idaho,1
6,1,Lemhi County,Idaho,1
1,3,Lemhi County,Idaho,1
4,1,Lewis County,Idaho,1
2,3,Lewis County,Idaho,1
8,1,Madison County,Idaho,1
2,3,Madison County,Idaho,1
2,1,Minidoka County,Idaho,1
5,3,Minidoka County,Idaho,1
23,1,Nez Perce County,Idaho,1
9,3,Nez Perce County,Idaho,1
1,1,Owyhee County,Idaho,1
11,1,Payette County,Idaho,1
4,3,Payette County,Idaho,1
3,3,Power County,Idaho,1
4,1,Shoshone County,Idaho,1
1,3,Shoshone County,Idaho,1
2,1,Teton County,Idaho,1
22,1,Twin Falls County,Idaho,1
10,3,Twin Falls County,Idaho,1
2,1,Valley County,Idaho,1
1,1,Washington County,Idaho,1
2,3,Washington County,Idaho,1
12,1,,Illinois,1
29,3,,Illinois,1
22,1,Adams County,Illinois,1
8,3,Adams County,Illinois,1
2,1,Alexander County,Illinois,1
11,3,Alexander County,Illinois,1
3,1,Bond County,Illinois,1
6,3,Bond County,Illinois,1
36,1,Boone County,Illinois,1
15,3,Boone County,Illinois,1
4,1,Bureau County,Illinois,1
1,3,Bureau County,Illinois,1
3,1,Carroll County,Illinois,1
1,1,Cass County,Illinois,1
4,3,Cass County,Illinois,1
319,1,Champaign County,Illinois,1
81,3,Champaign County,Illinois,1
3,3,Christian County,Illinois,1
1,1,Clark County,Illinois,1
1,1,Clay County,Illinois,1
1,3,Clay County,Illinois,1
5,1,Clinton County,Illinois,1
2,3,Clinton County,Illinois,1
11,1,Coles County,Illinois,1
4,3,Coles County,Illinois,1
12086,1,Cook County,Illinois,1
5770,3,Cook County,Illinois,1
1,1,Crawford County,Illinois,1
1,1,Cumberland County,Illinois,1
1,1,De Witt County,Illinois,1
42,1,DeKalb County,Illinois,1
16,3,DeKalb County,Illinois,1
1,1,Douglas County,Illinois,1
2145,1,DuPage County,Illinois,1
549,3,DuPage County,Illinois,1
1,1,Edgar County,Illinois,1
1,1,Edwards County,Illinois,1
2,1,Effingham County,Illinois,1
2,3,Effingham County,Illinois,1
1,1,Ford County,Illinois,1
2,3,Ford County,Illinois,1
5,1,Franklin County,Illinois,1
6,3,Franklin County,Illinois,1
1,3,Fulton County,Illinois,1
1,3,Gallatin County,Illinois,1
1,1,Greene County,Illinois,1
11,1,Grundy County,Illinois,1
8,3,Grundy County,Illinois,1
1,1,Hamilton County,Illinois,1
12,1,Henry County,Illinois,1
1,3,Henry County,Illinois,1
1,1,Iroquois County,Illinois,1
1,3,Iroquois County,Illinois,1
20,1,Jackson County,Illinois,1
23,3,Jackson County,Illinois,1
1,1,Jasper County,Illinois,1
16,1,Jefferson County,Illinois,1
9,3,Jefferson County,Illinois,1
1,1,Jo Daviess County,Illinois,1
1,3,Jo Daviess County,Illinois,1
2,1,Johnson County,Illinois,1
1,3,Johnson County,Illinois,1
599,1,Kane County,Illinois,1
220,3,Kane County,Illinois,1
82,1,Kankakee County,Illinois,1
85,3,Kankakee County,Illinois,1
225,1,Kendall County,Illinois,1
83,3,Kendall County,Illinois,1
19,1,Knox County,Illinois,1
6,3,Knox County,Illinois,1
16,1,LaSalle County,Illinois,1
5,3,LaSalle County,Illinois,1
1419,1,Lake County,Illinois,1
335,3,Lake County,Illinois,1
3,3,Lawrence County,Illinois,1
5,1,Lee County,Illinois,1
1,3,Lee County,Illinois,1
6,1,Livingston County,Illinois,1
4,3,Livingston County,Illinois,1
5,1,Logan County,Illinois,1
2,3,Logan County,Illinois,1
88,1,Macon County,Illinois,1
51,3,Macon County,Illinois,1
4,1,Macoupin County,Illinois,1
6,3,Macoupin County,Illinois,1
182,1,Madison County,Illinois,1
97,3,Madison County,Illinois,1
16,1,Marion County,Illinois,1
10,3,Marion County,Illinois,1
1,1,Marshall County,Illinois,1
2,1,Mason County,Illinois,1
6,1,Massac County,Illinois,1
1,3,Massac County,Illinois,1
4,1,McDonough County,Illinois,1
8,3,McDonough County,Illinois,1
215,1,McHenry County,Illinois,1
64,3,McHenry County,Illinois,1
215,1,McLean County,Illinois,1
69,3,McLean County,Illinois,1
4,1,Menard County,Illinois,1
2,1,Mercer County,Illinois,1
6,1,Monroe County,Illinois,1
2,3,Monroe County,Illinois,1
2,1,Montgomery County,Illinois,1
3,3,Montgomery County,Illinois,1
9,1,Morgan County,Illinois,1
3,3,Morgan County,Illinois,1
11,1,Ogle County,Illinois,1
3,3,Ogle County,Illinois,1
261,1,Peoria County,Illinois,1
98,3,Peoria County,Illinois,1
6,1,Perry County,Illinois,1
2,3,Perry County,Illinois,1
4,1,Piatt County,Illinois,1
2,1,Pike County,Illinois,1
1,3,Pike County,Illinois,1
3,1,Pulaski County,Illinois,1
17,3,Pulaski County,Illinois,1
3,1,Randolph County,Illinois,1
6,3,Randolph County,Illinois,1
157,1,Rock Island County,Illinois,1
49,3,Rock Island County,Illinois,1
7,1,Saline County,Illinois,1
4,3,Saline County,Illinois,1
200,1,Sangamon County,Illinois,1
89,3,Sangamon County,Illinois,1
1,1,Schuyler County,Illinois,1
3,1,Shelby County,Illinois,1
1,3,Shelby County,Illinois,1
541,1,St. Clair County,Illinois,1
293,3,St. Clair County,Illinois,1
12,1,Stephenson County,Illinois,1
11,3,Stephenson County,Illinois,1
28,1,Tazewell County,Illinois,1
5,3,Tazewell County,Illinois,1
32,1,Vermilion County,Illinois,1
29,3,Vermilion County,Illinois,1
2,1,Wabash County,Illinois,1
3,1,Warren County,Illinois,1
2,3,Warren County,Illinois,1
3,1,Washington County,Illinois,1
1,3,Wayne County,Illinois,1
2,1,White County,Illinois,1
6,1,Whiteside County,Illinois,1
5,3,Whiteside County,Illinois,1
1810,1,Will County,Illinois,1
663,3,Will County,Illinois,1
19,1,Williamson County,Illinois,1
23,3,Williamson County,Illinois,1
209,1,Winnebago County,Illinois,1
141,3,Winnebago County,Illinois,1
1,1,Woodford County,Illinois,1
1,3,Woodford County,Illinois,1
44,1,,Indiana,1
29,3,,Indiana,1
2,1,Adams County,Indiana,1
2,3,Adams County,Indiana,1
442,1,Allen County,Indiana,1
221,3,Allen County,Indiana,1
186,1,Bartholomew County,Indiana,1
21,3,Bartholomew County,Indiana,1
2,1,Benton County,Indiana,1
1,1,Blackford County,Indiana,1
89,1,Boone County,Indiana,1
21,3,Boone County,Indiana,1
7,1,Brown County,Indiana,1
3,3,Brown County,Indiana,1
7,1,Carroll County,Indiana,1
12,1,Cass County,Indiana,1
5,3,Cass County,Indiana,1
109,1,Clark County,Indiana,1
58,3,Clark County,Indiana,1
6,1,Clay County,Indiana,1
1,3,Clay County,Indiana,1
11,1,Clinton County,Indiana,1
5,3,Clinton County,Indiana,1
1,3,Crawford County,Indiana,1
9,1,Daviess County,Indiana,1
4,3,Daviess County,Indiana,1
9,1,DeKalb County,Indiana,1
2,3,DeKalb County,Indiana,1
12,1,Dearborn County,Indiana,1
5,3,Dearborn County,Indiana,1
2,1,Decatur County,Indiana,1
3,3,Decatur County,Indiana,1
34,1,Delaware County,Indiana,1
37,3,Delaware County,Indiana,1
5,1,Dubois County,Indiana,1
4,3,Dubois County,Indiana,1
90,1,Elkhart County,Indiana,1
61,3,Elkhart County,Indiana,1
1,1,Fayette County,Indiana,1
1,3,Fayette County,Indiana,1
50,1,Floyd County,Indiana,1
16,3,Floyd County,Indiana,1
6,1,Fountain County,Indiana,1
1,3,Fountain County,Indiana,1
5,1,Franklin County,Indiana,1
2,3,Franklin County,Indiana,1
3,1,Fulton County,Indiana,1
11,1,Gibson County,Indiana,1
9,3,Gibson County,Indiana,1
26,1,Grant County,Indiana,1
18,3,Grant County,Indiana,1
7,1,Greene County,Indiana,1
3,3,Greene County,Indiana,1
695,1,Hamilton County,Indiana,1
140,3,Hamilton County,Indiana,1
82,1,Hancock County,Indiana,1
24,3,Hancock County,Indiana,1
4,1,Harrison County,Indiana,1
3,3,Harrison County,Indiana,1
232,1,Hendricks County,Indiana,1
82,3,Hendricks County,Indiana,1
10,1,Henry County,Indiana,1
9,3,Henry County,Indiana,1
59,1,Howard County,Indiana,1
28,3,Howard County,Indiana,1
4,1,Huntington County,Indiana,1
5,3,Huntington County,Indiana,1
10,1,Jackson County,Indiana,1
4,3,Jackson County,Indiana,1
12,1,Jasper County,Indiana,1
7,1,Jay County,Indiana,1
2,3,Jay County,Indiana,1
15,1,Jefferson County,Indiana,1
3,3,Jefferson County,Indiana,1
5,1,Jennings County,Indiana,1
6,3,Jennings County,Indiana,1
161,1,Johnson County,Indiana,1
43,3,Johnson County,Indiana,1
4,1,Knox County,Indiana,1
3,3,Knox County,Indiana,1
17,1,Kosciusko County,Indiana,1
3,3,Kosciusko County,Indiana,1
11,1,LaGrange County,Indiana,1
2,3,LaGrange County,Indiana,1
61,1,LaPorte County,Indiana,1
54,3,LaPorte County,Indiana,1
742,1,Lake County,Indiana,1
504,3,Lake County,Indiana,1
7,1,Lawrence County,Indiana,1
2,3,Lawrence County,Indiana,1
56,1,Madison County,Indiana,1
33,3,Madison County,Indiana,1
2248,1,Marion County,Indiana,1
1210,3,Marion County,Indiana,1
5,1,Marshall County,Indiana,1
2,3,Marshall County,Indiana,1
3,1,Martin County,Indiana,1
10,1,Miami County,Indiana,1
6,3,Miami County,Indiana,1
87,1,Monroe County,Indiana,1
22,3,Monroe County,Indiana,1
4,1,Montgomery County,Indiana,1
2,3,Montgomery County,Indiana,1
22,1,Morgan County,Indiana,1
4,3,Morgan County,Indiana,1
5,1,Newton County,Indiana,1
1,3,Newton County,Indiana,1
8,1,Noble County,Indiana,1
2,3,Noble County,Indiana,1
3,1,Ohio County,Indiana,1
5,1,Orange County,Indiana,1
3,3,Orange County,Indiana,1
2,1,Owen County,Indiana,1
3,3,Owen County,Indiana,1
2,1,Parke County,Indiana,1
1,3,Parke County,Indiana,1
4,1,Perry County,Indiana,1
3,1,Pike County,Indiana,1
1,3,Pike County,Indiana,1
113,1,Porter County,Indiana,1
42,3,Porter County,Indiana,1
9,1,Posey County,Indiana,1
4,3,Posey County,Indiana,1
1,1,Pulaski County,Indiana,1
6,1,Putnam County,Indiana,1
3,3,Putnam County,Indiana,1
8,1,Randolph County,Indiana,1
2,3,Randolph County,Indiana,1
5,1,Ripley County,Indiana,1
2,3,Ripley County,Indiana,1
3,1,Rush County,Indiana,1
2,3,Rush County,Indiana,1
4,1,Scott County,Indiana,1
1,3,Scott County,Indiana,1
9,1,Shelby County,Indiana,1
5,3,Shelby County,Indiana,1
5,1,Spencer County,Indiana,1
2,3,Spencer County,Indiana,1
242,1,St. Joseph County,Indiana,1
108,3,St. Joseph County,Indiana,1
4,1,Starke County,Indiana,1
1,3,Starke County,Indiana,1
5,1,Steuben County,Indiana,1
2,3,Steuben County,Indiana,1
2,1,Sullivan County,Indiana,1
3,1,Switzerland County,Indiana,1
141,1,Tippecanoe County,Indiana,1
24,3,Tippecanoe County,Indiana,1
3,1,Tipton County,Indiana,1
1,3,Tipton County,Indiana,1
1,1,Union County,Indiana,1
124,1,Vanderburgh County,Indiana,1
83,3,Vanderburgh County,Indiana,1
1,1,Vermillion County,Indiana,1
2,3,Vermillion County,Indiana,1
35,1,Vigo County,Indiana,1
22,3,Vigo County,Indiana,1
5,1,Wabash County,Indiana,1
1,3,Wabash County,Indiana,1
1,1,Warren County,Indiana,1
49,1,Warrick County,Indiana,1
20,3,Warrick County,Indiana,1
6,1,Washington County,Indiana,1
2,3,Washington County,Indiana,1
24,1,Wayne County,Indiana,1
14,3,Wayne County,Indiana,1
6,1,Wells County,Indiana,1
3,3,Wells County,Indiana,1
5,1,White County,Indiana,1
2,3,White County,Indiana,1
7,1,Whitley County,Indiana,1
2,3,Whitley County,Indiana,1
2,1,,Iowa,1
7,3,,Iowa,1
1,1,Adair County,Iowa,1
1,3,Adair County,Iowa,1
1,1,Allamakee County,Iowa,1
1,1,Appanoose County,Iowa,1
1,1,Audubon County,Iowa,1
3,1,Benton County,Iowa,1
3,3,Benton County,Iowa,1
104,1,Black Hawk County,Iowa,1
44,3,Black Hawk County,Iowa,1
6,1,Boone County,Iowa,1
6,1,Bremer County,Iowa,1
1,3,Bremer County,Iowa,1
1,1,Buchanan County,Iowa,1
1,3,Buchanan County,Iowa,1
14,1,Buena Vista County,Iowa,1
7,3,Buena Vista County,Iowa,1
3,1,Butler County,Iowa,1
1,3,Calhoun County,Iowa,1
2,1,Carroll County,Iowa,1
1,1,Cass County,Iowa,1
2,3,Cass County,Iowa,1
2,1,Cedar County,Iowa,1
1,3,Cedar County,Iowa,1
5,1,Cerro Gordo County,Iowa,1
4,3,Cerro Gordo County,Iowa,1
2,3,Cherokee County,Iowa,1
2,1,Chickasaw County,Iowa,1
3,1,Clarke County,Iowa,1
