x,y,value
Ethnic Food,Wine Bars,0.0933325343538856
Wine Bars,Ethnic Food,0.0933325343538856
Cooking Classes,Hobby Shops,0.093235193259792
Hobby Shops,Cooking Classes,0.093235193259792
Egyptian,Food Court,0.0931044015319057
Food Court,Egyptian,0.0931044015319057
Cheese Shops,Spanish,0.0928697538548373
Spanish,Cheese Shops,0.0928697538548373
Food Delivery Services,Pubs,0.0928120350888652
Pubs,Food Delivery Services,0.0928120350888652
Fitness & Instruction,Live/Raw Food,0.0925651805352357
Live/Raw Food,Fitness & Instruction,0.0925651805352357
Country Dance Halls,Falafel,0.0925303593727326
Falafel,Country Dance Halls,0.0925303593727326
Delis,Mediterranean,0.0924683804604695
Mediterranean,Delis,0.0924683804604695
Art Galleries,Shanghainese,0.0923749779357712
Shanghainese,Art Galleries,0.0923749779357712
Dominican,Fishing,0.0923037831194571
Fishing,Dominican,0.0923037831194571
Cupcakes,Hobby Shops,0.092258537919452
Hobby Shops,Cupcakes,0.092258537919452
Brazilian,Hot Pot,0.0921005257618259
Hot Pot,Brazilian,0.0921005257618259
Active Life,Personal Assistants,0.09189872321158
Personal Assistants,Active Life,0.09189872321158
Caribbean,Meat Shops,0.0917049627559113
Meat Shops,Caribbean,0.0917049627559113
Cambodian,Delis,0.0916385345202072
Delis,Cambodian,0.0916385345202072
Cambodian,Fishing,0.091164193163957
Fishing,Cambodian,0.091164193163957
Cafes,Shanghainese,0.0910402942054918
Shanghainese,Cafes,0.0910402942054918
Fitness & Instruction,Pubs,0.0909218362129813
Pubs,Fitness & Instruction,0.0909218362129813
Breweries,Shanghainese,0.0908981591374614
Shanghainese,Breweries,0.0908981591374614
Falafel,Middle Eastern,0.0908472791948973
Middle Eastern,Falafel,0.0908472791948973
Falafel,Latin American,0.090840836885061
Latin American,Falafel,0.090840836885061
Jazz & Blues,Vegetarian,0.0907674431247146
Vegetarian,Jazz & Blues,0.0907674431247146
Cheese Shops,Live/Raw Food,0.0906961564474389
Live/Raw Food,Cheese Shops,0.0906961564474389
Cupcakes,Specialty Food,0.0906581120034275
Specialty Food,Cupcakes,0.0906581120034275
Ethnic Food,Vegetarian,0.0906509777337449
Vegetarian,Ethnic Food,0.0906509777337449
Piano Bars,Wine Bars,0.0905895146361321
Wine Bars,Piano Bars,0.0905895146361321
Falafel,Fast Food,0.0903991819831693
Fast Food,Falafel,0.0903991819831693
Bangladeshi,Italian,0.0901964251407949
Italian,Bangladeshi,0.0901964251407949
Bangladeshi,Persian/Iranian,0.0901321535475045
Persian/Iranian,Bangladeshi,0.0901321535475045
Beer Bar,Hobby Shops,0.08997191046317
Hobby Shops,Beer Bar,0.08997191046317
Filipino,Hobby Shops,0.0893876270117891
Hobby Shops,Filipino,0.0893876270117891
Cupcakes,Personal Assistants,0.0891460751010283
Personal Assistants,Cupcakes,0.0891460751010283
Event Planning & Services,Hot Pot,0.0889323750378607
Hot Pot,Event Planning & Services,0.0889323750378607
Cuban,Hot Pot,0.0885446316166621
Hot Pot,Cuban,0.0885446316166621
Cafes,Cambodian,0.088503947783928
Cambodian,Cafes,0.088503947783928
Dance Clubs,Persian/Iranian,0.0884331028233767
Persian/Iranian,Dance Clubs,0.0884331028233767
Food Court,Mediterranean,0.0884058100615655
Mediterranean,Food Court,0.0884058100615655
Art Galleries,Wine Bars,0.0883918719004636
Wine Bars,Art Galleries,0.0883918719004636
Art Galleries,Cheese Shops,0.0883084170157162
Cheese Shops,Art Galleries,0.0883084170157162
Art Galleries,Personal Assistants,0.0882948493930122
Personal Assistants,Art Galleries,0.0882948493930122
Brazilian,Cuban,0.0880737650556986
Cuban,Brazilian,0.0880737650556986
Hot Pot,Persian/Iranian,0.0876107959845151
Persian/Iranian,Hot Pot,0.0876107959845151
Dive Bars,Ethnic Food,0.0871011927677058
Ethnic Food,Dive Bars,0.0871011927677058
Event Planning & Services,Laotian,0.0870784360863226
Laotian,Event Planning & Services,0.0870784360863226
Falafel,Filipino,0.0870329012269989
Filipino,Falafel,0.0870329012269989
Country Dance Halls,Ethnic Food,0.0869210869951902
Ethnic Food,Country Dance Halls,0.0869210869951902
Caribbean,Food Court,0.0864013958054756
Food Court,Caribbean,0.0864013958054756
Cooking Classes,Persian/Iranian,0.0862905592008385
Persian/Iranian,Cooking Classes,0.0862905592008385
Event Planning & Services,Falafel,0.0861346585822172
Falafel,Event Planning & Services,0.0861346585822172
Mediterranean,Specialty Food,0.0860578776623284
Specialty Food,Mediterranean,0.0860578776623284
Hobby Shops,Spanish,0.0860260994551423
Spanish,Hobby Shops,0.0860260994551423
Cuban,Shanghainese,0.0858292548630358
Shanghainese,Cuban,0.0858292548630358
Active Life,Laotian,0.085769721561578
Laotian,Active Life,0.085769721561578
Dive Bars,Fast Food,0.0857642928256037
Fast Food,Dive Bars,0.0857642928256037
Cuban,Piano Bars,0.0857016405480881
Piano Bars,Cuban,0.0857016405480881
Beer Bar,Cheese Shops,0.0856840569779057
Cheese Shops,Beer Bar,0.0856840569779057
Delis,Fitness & Instruction,0.0856227625114744
Fitness & Instruction,Delis,0.0856227625114744
Breweries,Middle Eastern,0.0855503089334064
Middle Eastern,Breweries,0.0855503089334064
Piano Bars,Vegetarian,0.0855006720783041
Vegetarian,Piano Bars,0.0855006720783041
Fast Food,Specialty Food,0.0849373281427061
Specialty Food,Fast Food,0.0849373281427061
Beer Bar,Mediterranean,0.0847600820590178
Mediterranean,Beer Bar,0.0847600820590178
Indonesian,Piano Bars,0.0847182990524886
Piano Bars,Indonesian,0.0847182990524886
Italian,Nail Salons,0.0844532052655267
Nail Salons,Italian,0.0844532052655267
Active Life,Live/Raw Food,0.0844482777201967
Live/Raw Food,Active Life,0.0844482777201967
Egyptian,Personal Assistants,0.0843421004851927
Personal Assistants,Egyptian,0.0843421004851927
Falafel,Food Court,0.0842314980317633
Food Court,Falafel,0.0842314980317633
Cuban,Middle Eastern,0.0841936150072081
Middle Eastern,Cuban,0.0841936150072081
Cambodian,Personal Assistants,0.0841110158707536
Personal Assistants,Cambodian,0.0841110158707536
Hobby Shops,Persian/Iranian,0.0840398044876554
Persian/Iranian,Hobby Shops,0.0840398044876554
Fitness & Instruction,Hot Pot,0.0837015732092437
Hot Pot,Fitness & Instruction,0.0837015732092437
Cambodian,Wine Bars,0.0834591580349324
Wine Bars,Cambodian,0.0834591580349324
Dance Clubs,Fitness & Instruction,0.0833373964942736
Fitness & Instruction,Dance Clubs,0.0833373964942736
Cafes,Piano Bars,0.0832989979094315
Piano Bars,Cafes,0.0832989979094315
Event Planning & Services,Persian/Iranian,0.0831599705097142
Persian/Iranian,Event Planning & Services,0.0831599705097142
Bangladeshi,Food Court,0.0829941225259655
Food Court,Bangladeshi,0.0829941225259655
Food Court,Hot Pot,0.082900272361457
Hot Pot,Food Court,0.082900272361457
Hobby Shops,Hot Pot,0.0827952705799609
Hot Pot,Hobby Shops,0.0827952705799609
Bangladeshi,Hobby Shops,0.0826519106708281
Hobby Shops,Bangladeshi,0.0826519106708281
Dance Clubs,Laotian,0.0824829909373878
Laotian,Dance Clubs,0.0824829909373878
Dominican,Wine Bars,0.0823414369188692
Wine Bars,Dominican,0.0823414369188692
Breweries,Vegetarian,0.0823394437385482
Vegetarian,Breweries,0.0823394437385482
Art Galleries,Meat Shops,0.0822157282590553
Meat Shops,Art Galleries,0.0822157282590553
Food Court,Jazz & Blues,0.0821585540621464
Jazz & Blues,Food Court,0.0821585540621464
Delis,Meat Shops,0.0821059312791545
Meat Shops,Delis,0.0821059312791545
Cheese Shops,Mediterranean,0.0819730568371343
Mediterranean,Cheese Shops,0.0819730568371343
Breweries,Latin American,0.0819082138564598
Latin American,Breweries,0.0819082138564598
Beer Bar,Country Dance Halls,0.0815734480667083
Country Dance Halls,Beer Bar,0.0815734480667083
Indonesian,Nail Salons,0.081541970048475
Nail Salons,Indonesian,0.081541970048475
Italian,Pubs,0.0813459232655652
Pubs,Italian,0.0813459232655652
Beer Bar,Food Court,0.0804353023374186
Food Court,Beer Bar,0.0804353023374186
Beer Bar,Gelato,0.0803088603125348
Gelato,Beer Bar,0.0803088603125348
Delis,Vegetarian,0.0801109189267723
Vegetarian,Delis,0.0801109189267723
Cuban,Delis,0.0799509047312752
Delis,Cuban,0.0799509047312752
Country Dance Halls,Spanish,0.0796571372246881
Spanish,Country Dance Halls,0.0796571372246881
Nail Salons,Persian/Iranian,0.0793738364437401
Persian/Iranian,Nail Salons,0.0793738364437401
Fishing,Meat Shops,0.0792505856761322
Meat Shops,Fishing,0.0792505856761322
Breweries,Delis,0.0792298365382242
Delis,Breweries,0.0792298365382242
Art Galleries,Cupcakes,0.0790491614571531
Cupcakes,Art Galleries,0.0790491614571531
Cheese Shops,Dominican,0.0788739165590181
Dominican,Cheese Shops,0.0788739165590181
Bangladeshi,Fishing,0.0785592572613497
Fishing,Bangladeshi,0.0785592572613497
Food Delivery Services,Shanghainese,0.0785076658029819
Shanghainese,Food Delivery Services,0.0785076658029819
Art Galleries,Nail Salons,0.077942962617534
Nail Salons,Art Galleries,0.077942962617534
Gelato,Personal Assistants,0.0777413294711951
Personal Assistants,Gelato,0.0777413294711951
Live/Raw Food,Persian/Iranian,0.0775462594058475
Persian/Iranian,Live/Raw Food,0.0775462594058475
Middle Eastern,Spanish,0.0772454237730341
Spanish,Middle Eastern,0.0772454237730341
Dominican,Nail Salons,0.0770864183942283
Nail Salons,Dominican,0.0770864183942283
Falafel,Shanghainese,0.0769895069214883
Shanghainese,Falafel,0.0769895069214883
Bangladeshi,Gelato,0.0767153330564288
Gelato,Bangladeshi,0.0767153330564288
Gelato,Middle Eastern,0.0766278677204656
Middle Eastern,Gelato,0.0766278677204656
Persian/Iranian,Spanish,0.076325809420838
Spanish,Persian/Iranian,0.076325809420838
Italian,Vegetarian,0.0762643201801687
Vegetarian,Italian,0.0762643201801687
Ethnic Food,Jazz & Blues,0.0761653729135078
Jazz & Blues,Ethnic Food,0.0761653729135078
Fast Food,Indonesian,0.0761608318655599
Indonesian,Fast Food,0.0761608318655599
Filipino,Pubs,0.0760274174506961
Pubs,Filipino,0.0760274174506961
Filipino,Vegetarian,0.0757892970108019
Vegetarian,Filipino,0.0757892970108019
Egyptian,Persian/Iranian,0.0757665416361259
Persian/Iranian,Egyptian,0.0757665416361259
Brazilian,Cooking Classes,0.0756343362367242
Cooking Classes,Brazilian,0.0756343362367242
Indonesian,Jazz & Blues,0.0754473684179928
Jazz & Blues,Indonesian,0.0754473684179928
Cambodian,Egyptian,0.0753230600759825
Egyptian,Cambodian,0.0753230600759825
Indonesian,Latin American,0.0751310989259902
Latin American,Indonesian,0.0751310989259902
Dive Bars,Latin American,0.0751215720424127
Latin American,Dive Bars,0.0751215720424127
Event Planning & Services,Live/Raw Food,0.0750747710520663
Live/Raw Food,Event Planning & Services,0.0750747710520663
Falafel,Specialty Food,0.0750056736702452
Specialty Food,Falafel,0.0750056736702452
Egyptian,Gelato,0.0748757545900803
Gelato,Egyptian,0.0748757545900803
Active Life,Delis,0.0746968138032418
Delis,Active Life,0.0746968138032418
Egyptian,Shanghainese,0.0746309116672358
Shanghainese,Egyptian,0.0746309116672358
Cooking Classes,Fishing,0.0746084801175987
Fishing,Cooking Classes,0.0746084801175987
Fitness & Instruction,Spanish,0.0745825780103462
Spanish,Fitness & Instruction,0.0745825780103462
Dive Bars,Personal Assistants,0.0743390857005742
Personal Assistants,Dive Bars,0.0743390857005742
Bangladeshi,Piano Bars,0.0742658030332135
Piano Bars,Bangladeshi,0.0742658030332135
Falafel,Indonesian,0.0742356841633984
Indonesian,Falafel,0.0742356841633984
Brazilian,Cambodian,0.0741097728676861
Cambodian,Brazilian,0.0741097728676861
Art Galleries,Fitness & Instruction,0.0740105153366096
Fitness & Instruction,Art Galleries,0.0740105153366096
Cuban,Spanish,0.0739763814398201
Spanish,Cuban,0.0739763814398201
Dance Clubs,Hobby Shops,0.0739523397930912
Hobby Shops,Dance Clubs,0.0739523397930912
Cuban,Meat Shops,0.0737385986187913
Meat Shops,Cuban,0.0737385986187913
Breweries,Filipino,0.0737331417641098
Filipino,Breweries,0.0737331417641098
Breweries,Dance Clubs,0.073697328605502
Dance Clubs,Breweries,0.073697328605502
Fast Food,Hobby Shops,0.0736679915105442
Hobby Shops,Fast Food,0.0736679915105442
Mediterranean,Piano Bars,0.0736418485394367
Piano Bars,Mediterranean,0.0736418485394367
Dive Bars,Gelato,0.0735657484685624
Gelato,Dive Bars,0.0735657484685624
Personal Assistants,Shanghainese,0.0734905457287019
Shanghainese,Personal Assistants,0.0734905457287019
Beer Bar,Breweries,0.0733384488915272
Breweries,Beer Bar,0.0733384488915272
Caribbean,Middle Eastern,0.0733084716525681
Middle Eastern,Caribbean,0.0733084716525681
Fitness & Instruction,Specialty Food,0.0732031392620653
Specialty Food,Fitness & Instruction,0.0732031392620653
Event Planning & Services,Pubs,0.073022485601573
Pubs,Event Planning & Services,0.073022485601573
Cupcakes,Fitness & Instruction,0.0729535488603525
Fitness & Instruction,Cupcakes,0.0729535488603525
Delis,Ethnic Food,0.0728557040314968
Ethnic Food,Delis,0.0728557040314968
Egyptian,Filipino,0.0728099144622522
Filipino,Egyptian,0.0728099144622522
Egyptian,Hot Pot,0.0722684320883806
Hot Pot,Egyptian,0.0722684320883806
Jazz & Blues,Specialty Food,0.0722426328409691
Specialty Food,Jazz & Blues,0.0722426328409691
Bangladeshi,Falafel,0.0720989859869468
Falafel,Bangladeshi,0.0720989859869468
Laotian,Spanish,0.0716810105427433
Spanish,Laotian,0.0716810105427433
Event Planning & Services,Food Delivery Services,0.0714998081649781
Food Delivery Services,Event Planning & Services,0.0714998081649781
Nail Salons,Shanghainese,0.0714437314286997
Shanghainese,Nail Salons,0.0714437314286997
Breweries,Piano Bars,0.0714251349235936
Piano Bars,Breweries,0.0714251349235936
Cafes,Food Delivery Services,0.0712562482435012
Food Delivery Services,Cafes,0.0712562482435012
Caribbean,Vegetarian,0.0708675141273945
Vegetarian,Caribbean,0.0708675141273945
Egyptian,Piano Bars,0.0705843442095346
Piano Bars,Egyptian,0.0705843442095346
Jazz & Blues,Personal Assistants,0.0705522307780252
Personal Assistants,Jazz & Blues,0.0705522307780252
Filipino,Shanghainese,0.0704422811964018
Shanghainese,Filipino,0.0704422811964018
Filipino,Specialty Food,0.0703896877902088
Specialty Food,Filipino,0.0703896877902088
Cooking Classes,Live/Raw Food,0.0700008916192338
Live/Raw Food,Cooking Classes,0.0700008916192338
Cafes,Delis,0.0698793137969648
Delis,Cafes,0.0698793137969648
Caribbean,Cooking Classes,0.0696620478424794
Cooking Classes,Caribbean,0.0696620478424794
Ethnic Food,Persian/Iranian,0.0695487723597742
Persian/Iranian,Ethnic Food,0.0695487723597742
Persian/Iranian,Piano Bars,0.0694949379586553
Piano Bars,Persian/Iranian,0.0694949379586553
Indonesian,Shanghainese,0.069489761784222
Shanghainese,Indonesian,0.069489761784222
Filipino,Indonesian,0.0692453793222974
Indonesian,Filipino,0.0692453793222974
Cambodian,Hobby Shops,0.0691259169249557
Hobby Shops,Cambodian,0.0691259169249557
Breweries,Italian,0.0688738561860005
Italian,Breweries,0.0688738561860005
Falafel,Laotian,0.0684785357546246
Laotian,Falafel,0.0684785357546246
Delis,Personal Assistants,0.0682348568753468
Personal Assistants,Delis,0.0682348568753468
Delis,Pubs,0.0681782209989726
Pubs,Delis,0.0681782209989726
Mediterranean,Spanish,0.0680335395538046
Spanish,Mediterranean,0.0680335395538046
Hot Pot,Shanghainese,0.0680056837999749
Shanghainese,Hot Pot,0.0680056837999749
Cuban,Latin American,0.0679175140984715
Latin American,Cuban,0.0679175140984715
Ethnic Food,Italian,0.0677033363698818
Italian,Ethnic Food,0.0677033363698818
Cheese Shops,Food Court,0.0670844067866217
Food Court,Cheese Shops,0.0670844067866217
Dive Bars,Event Planning & Services,0.0670547396263272
Event Planning & Services,Dive Bars,0.0670547396263272
Breweries,Cooking Classes,0.0668167706295102
Cooking Classes,Breweries,0.0668167706295102
Hot Pot,Wine Bars,0.0666777134839093
Wine Bars,Hot Pot,0.0666777134839093
Hobby Shops,Nail Salons,0.0665678021004397
Nail Salons,Hobby Shops,0.0665678021004397
Cupcakes,Delis,0.0665250087427709
Delis,Cupcakes,0.0665250087427709
Active Life,Specialty Food,0.0659535540282393
Specialty Food,Active Life,0.0659535540282393
Brazilian,Dance Clubs,0.0659420254082132
Dance Clubs,Brazilian,0.0659420254082132
Delis,Persian/Iranian,0.0659328877505192
Persian/Iranian,Delis,0.0659328877505192
Cambodian,Shanghainese,0.0658167034312529
Shanghainese,Cambodian,0.0658167034312529
Bangladeshi,Live/Raw Food,0.0657828716812661
Live/Raw Food,Bangladeshi,0.0657828716812661
Dive Bars,Falafel,0.0653825100194935
Falafel,Dive Bars,0.0653825100194935
Laotian,Live/Raw Food,0.0649854708903426
Live/Raw Food,Laotian,0.0649854708903426
Bangladeshi,Dive Bars,0.064968267135084
Dive Bars,Bangladeshi,0.064968267135084
Art Galleries,Middle Eastern,0.0648490074307067
Middle Eastern,Art Galleries,0.0648490074307067
Ethnic Food,Personal Assistants,0.0647677402851753
Personal Assistants,Ethnic Food,0.0647677402851753
Active Life,Cupcakes,0.064621664218602
Cupcakes,Active Life,0.064621664218602
Active Life,Food Delivery Services,0.0645206543519304
Food Delivery Services,Active Life,0.0645206543519304
Middle Eastern,Nail Salons,0.0644659620385081
Nail Salons,Middle Eastern,0.0644659620385081
Art Galleries,Caribbean,0.0643204185047078
Caribbean,Art Galleries,0.0643204185047078
Art Galleries,Cuban,0.0641769519023611
Cuban,Art Galleries,0.0641769519023611
Ethnic Food,Falafel,0.0633149343823629
Falafel,Ethnic Food,0.0633149343823629
Dance Clubs,Food Court,0.0632724243695245
Food Court,Dance Clubs,0.0632724243695245
Gelato,Nail Salons,0.0632709620526442
Nail Salons,Gelato,0.0632709620526442
Breweries,Fitness & Instruction,0.063185719466945
Fitness & Instruction,Breweries,0.063185719466945
Cafes,Falafel,0.0630208586189573
Falafel,Cafes,0.0630208586189573
Breweries,Hobby Shops,0.0629723419661268
Hobby Shops,Breweries,0.0629723419661268
Dance Clubs,Fishing,0.0629019772688774
Fishing,Dance Clubs,0.0629019772688774
Falafel,Fitness & Instruction,0.0628812542758119
Fitness & Instruction,Falafel,0.0628812542758119
Cafes,Ethnic Food,0.0626997112875281
Ethnic Food,Cafes,0.0626997112875281
Persian/Iranian,Wine Bars,0.062566422312948
Wine Bars,Persian/Iranian,0.062566422312948
Art Galleries,Event Planning & Services,0.062317004537252
Event Planning & Services,Art Galleries,0.062317004537252
Gelato,Italian,0.0620803323299585
Italian,Gelato,0.0620803323299585
Dominican,Filipino,0.0617955545588546
Filipino,Dominican,0.0617955545588546
Cambodian,Piano Bars,0.0616953063949826
Piano Bars,Cambodian,0.0616953063949826
Hot Pot,Personal Assistants,0.0616507246172824
Personal Assistants,Hot Pot,0.0616507246172824
Food Court,Food Delivery Services,0.0614400616543191
Food Delivery Services,Food Court,0.0614400616543191
Hot Pot,Meat Shops,0.0611442781667679
Meat Shops,Hot Pot,0.0611442781667679
Country Dance Halls,Piano Bars,0.0611266984611598
Piano Bars,Country Dance Halls,0.0611266984611598
Brazilian,Dive Bars,0.0611011090098484
Dive Bars,Brazilian,0.0611011090098484
Delis,Hobby Shops,0.0607479864487973
Hobby Shops,Delis,0.0607479864487973
Bangladeshi,Ethnic Food,0.0602658078293728
Ethnic Food,Bangladeshi,0.0602658078293728
Egyptian,Spanish,0.0602655877298787
Spanish,Egyptian,0.0602655877298787
Cuban,Fishing,0.0599893552311564
Fishing,Cuban,0.0599893552311564
Fishing,Vegetarian,0.0599886202421633
Vegetarian,Fishing,0.0599886202421633
Breweries,Dive Bars,0.0598485959153403
Dive Bars,Breweries,0.0598485959153403
Caribbean,Fishing,0.0596580234601976
Fishing,Caribbean,0.0596580234601976
Cooking Classes,Filipino,0.0596545804271979
Filipino,Cooking Classes,0.0596545804271979
Event Planning & Services,Wine Bars,0.0595141959056753
Wine Bars,Event Planning & Services,0.0595141959056753
Dominican,Shanghainese,0.0590381834713286
Shanghainese,Dominican,0.0590381834713286
Fast Food,Gelato,0.0586172869121323
Gelato,Fast Food,0.0586172869121323
Fast Food,Nail Salons,0.0585674289563621
Nail Salons,Fast Food,0.0585674289563621
Fishing,Specialty Food,0.0584632927312176
Specialty Food,Fishing,0.0584632927312176
Italian,Specialty Food,0.0581508683253559
Specialty Food,Italian,0.0581508683253559
Active Life,Piano Bars,0.0580571965925365
Piano Bars,Active Life,0.0580571965925365
Live/Raw Food,Middle Eastern,0.05803099541015
Middle Eastern,Live/Raw Food,0.05803099541015
Cafes,Egyptian,0.0578196961813741
Egyptian,Cafes,0.0578196961813741
Dance Clubs,Dive Bars,0.0576942589148662
Dive Bars,Dance Clubs,0.0576942589148662
Country Dance Halls,Gelato,0.0574198405845826
Gelato,Country Dance Halls,0.0574198405845826
Delis,Food Delivery Services,0.0574183296684847
Food Delivery Services,Delis,0.0574183296684847
Middle Eastern,Personal Assistants,0.0572861508538958
Personal Assistants,Middle Eastern,0.0572861508538958
Country Dance Halls,Dive Bars,0.0568691921502241
Dive Bars,Country Dance Halls,0.0568691921502241
Dance Clubs,Latin American,0.056021564150793
Latin American,Dance Clubs,0.056021564150793
Country Dance Halls,Fishing,0.0559111942344112
Fishing,Country Dance Halls,0.0559111942344112
Event Planning & Services,Food Court,0.0557789858363653
Food Court,Event Planning & Services,0.0557789858363653
Dominican,Piano Bars,0.0556774726990541
Piano Bars,Dominican,0.0556774726990541
Cupcakes,Dance Clubs,0.055105547570888
Dance Clubs,Cupcakes,0.055105547570888
Fishing,Shanghainese,0.0549544799331292
Shanghainese,Fishing,0.0549544799331292
Cheese Shops,Nail Salons,0.054689911898113
Nail Salons,Cheese Shops,0.054689911898113
Bangladeshi,Beer Bar,0.0543594439279744
Beer Bar,Bangladeshi,0.0543594439279744
Filipino,Fishing,0.0540724461935638
Fishing,Filipino,0.0540724461935638
Dominican,Egyptian,0.0538870660978756
Egyptian,Dominican,0.0538870660978756
Cuban,Dive Bars,0.0538471677180201
Dive Bars,Cuban,0.0538471677180201
Active Life,Beer Bar,0.0537618395084279
Beer Bar,Active Life,0.0537618395084279
Cuban,Nail Salons,0.0535866214814655
Nail Salons,Cuban,0.0535866214814655
Beer Bar,Egyptian,0.0530504779432618
Egyptian,Beer Bar,0.0530504779432618
Country Dance Halls,Mediterranean,0.0529224330971191
Mediterranean,Country Dance Halls,0.0529224330971191
Ethnic Food,Spanish,0.0527370299759529
Spanish,Ethnic Food,0.0527370299759529
Italian,Mediterranean,0.0526032275771488
Mediterranean,Italian,0.0526032275771488
Bangladeshi,Spanish,0.0524572632232743
Spanish,Bangladeshi,0.0524572632232743
Brazilian,Indonesian,0.0523172129906903
Indonesian,Brazilian,0.0523172129906903
Shanghainese,Spanish,0.0521938069954287
Spanish,Shanghainese,0.0521938069954287
Country Dance Halls,Cuban,0.0520461370968644
Cuban,Country Dance Halls,0.0520461370968644
Cambodian,Caribbean,0.0520074295094156
Caribbean,Cambodian,0.0520074295094156
Mediterranean,Middle Eastern,0.0519747398943477
Middle Eastern,Mediterranean,0.0519747398943477
Latin American,Meat Shops,0.0519060035563114
Meat Shops,Latin American,0.0519060035563114
Dance Clubs,Fast Food,0.0518776892631492
Fast Food,Dance Clubs,0.0518776892631492
Delis,Piano Bars,0.0516059280583403
Piano Bars,Delis,0.0516059280583403
Cafes,Hot Pot,0.0513356378556168
Hot Pot,Cafes,0.0513356378556168
Dance Clubs,Egyptian,0.0512671071634005
Egyptian,Dance Clubs,0.0512671071634005
Country Dance Halls,Dominican,0.0511014595531665
Dominican,Country Dance Halls,0.0511014595531665
Gelato,Meat Shops,0.0508435351098836
Meat Shops,Gelato,0.0508435351098836
Beer Bar,Falafel,0.0508143428563054
Falafel,Beer Bar,0.0508143428563054
Laotian,Latin American,0.0506133169113077
Latin American,Laotian,0.0506133169113077
Food Delivery Services,Gelato,0.0504503841922364
Gelato,Food Delivery Services,0.0504503841922364
Live/Raw Food,Pubs,0.0504207340508758
Pubs,Live/Raw Food,0.0504207340508758
Middle Eastern,Shanghainese,0.0502722489791235
Shanghainese,Middle Eastern,0.0502722489791235
Cambodian,Dominican,0.0498182725240151
Dominican,Cambodian,0.0498182725240151
Hot Pot,Pubs,0.0496312046838605
Pubs,Hot Pot,0.0496312046838605
Nail Salons,Specialty Food,0.0495478235476426
Specialty Food,Nail Salons,0.0495478235476426
Brazilian,Filipino,0.0494652960981697
Filipino,Brazilian,0.0494652960981697
Active Life,Hobby Shops,0.0494620646615105
Hobby Shops,Active Life,0.0494620646615105
Latin American,Shanghainese,0.0486872722940753
Shanghainese,Latin American,0.0486872722940753
Persian/Iranian,Vegetarian,0.048664851815666
Vegetarian,Persian/Iranian,0.048664851815666
Dance Clubs,Nail Salons,0.0486635167833503
Nail Salons,Dance Clubs,0.0486635167833503
Cuban,Specialty Food,0.0486291676734688
Specialty Food,Cuban,0.0486291676734688
Active Life,Bangladeshi,0.0483948454087833
Bangladeshi,Active Life,0.0483948454087833
Cambodian,Middle Eastern,0.0481501698607015
Middle Eastern,Cambodian,0.0481501698607015
Food Court,Middle Eastern,0.0481147269665651
Middle Eastern,Food Court,0.0481147269665651
Cuban,Food Court,0.0479056645072343
Food Court,Cuban,0.0479056645072343
Cuban,Wine Bars,0.0475116644730186
Wine Bars,Cuban,0.0475116644730186
Falafel,Food Delivery Services,0.0474301008117847
Food Delivery Services,Falafel,0.0474301008117847
Delis,Wine Bars,0.0472259964080232
Wine Bars,Delis,0.0472259964080232
Cambodian,Jazz & Blues,0.0471709848291211
Jazz & Blues,Cambodian,0.0471709848291211
Cuban,Italian,0.0468720030032276
Italian,Cuban,0.0468720030032276
Nail Salons,Piano Bars,0.0466512851285493
Piano Bars,Nail Salons,0.0466512851285493
Active Life,Event Planning & Services,0.0466475686924325
Event Planning & Services,Active Life,0.0466475686924325
Cooking Classes,Jazz & Blues,0.0461381727763742
Jazz & Blues,Cooking Classes,0.0461381727763742
Meat Shops,Pubs,0.0459607004276738
Pubs,Meat Shops,0.0459607004276738
Cooking Classes,Laotian,0.0455235776129144
Laotian,Cooking Classes,0.0455235776129144
Piano Bars,Spanish,0.044983656527041
Spanish,Piano Bars,0.044983656527041
Dive Bars,Mediterranean,0.0448655942991453
Mediterranean,Dive Bars,0.0448655942991453
Brazilian,Vegetarian,0.0448609515990706
Vegetarian,Brazilian,0.0448609515990706
Dive Bars,Middle Eastern,0.0448084119359636
Middle Eastern,Dive Bars,0.0448084119359636
Breweries,Cuban,0.0445699919279757
Cuban,Breweries,0.0445699919279757
Brazilian,Laotian,0.0443470667696804
Laotian,Brazilian,0.0443470667696804
Event Planning & Services,Specialty Food,0.0442788490995104
Specialty Food,Event Planning & Services,0.0442788490995104
Live/Raw Food,Specialty Food,0.0442731368572151
Specialty Food,Live/Raw Food,0.0442731368572151
Egyptian,Fitness & Instruction,0.0442305644660893
Fitness & Instruction,Egyptian,0.0442305644660893
Country Dance Halls,Filipino,0.0439542087242983
Filipino,Country Dance Halls,0.0439542087242983
Cupcakes,Piano Bars,0.0438102686823519
Piano Bars,Cupcakes,0.0438102686823519
Indonesian,Laotian,0.0437334729815226
Laotian,Indonesian,0.0437334729815226
Fitness & Instruction,Middle Eastern,0.04370261500124
Middle Eastern,Fitness & Instruction,0.04370261500124
Dive Bars,Wine Bars,0.0433238670727288
Wine Bars,Dive Bars,0.0433238670727288
Cuban,Falafel,0.0432559676408397
Falafel,Cuban,0.0432559676408397
Beer Bar,Meat Shops,0.0432237279751926
Meat Shops,Beer Bar,0.0432237279751926
Dance Clubs,Gelato,0.0431135008208917
Gelato,Dance Clubs,0.0431135008208917
Active Life,Meat Shops,0.0427611095174704
